,GUID,Inicio,Segmento,Tiempo Medio Interacción,Tiempo primer contacto Agente,palabras_totales,dominancia,Fin
2942,14093651,2020-09-28 14:53:13,WhatsApp - Salud,1.2666666666666666,23.95,165,agente,2020-09-28 16:40:12
2943,14093740,2020-09-28 14:54:00,WhatsApp - Salud,0.6333333333333333,23.11666666666667,244,agente,2020-09-28 15:46:00
2944,14094075,2020-09-28 14:57:16,WhatsApp - Salud,0.43333333333333335,22.65,508,agente,2020-09-28 16:49:48
2945,14095780,2020-09-28 15:13:35,WhatsApp - Salud,19.05,21.08333333333333,79,agente,2020-09-28 15:44:00
2946,14100783,2020-09-28 15:54:12,WhatsApp - Salud,1.4333333333333331,2.6166666666666667,215,agente,2020-09-28 16:27:16
2947,14101142,2020-09-28 15:57:29,WhatsApp - Salud,0.31666666666666665,13.216666666666667,150,agente,2020-09-28 17:17:04
2948,14102170,2020-09-28 16:07:27,WhatsApp - Salud,0.5333333333333333,8.3,155,agente,2020-09-28 17:35:06
2949,14105014,2020-09-28 16:36:41,WhatsApp - Salud,1.35,2.65,121,agente,2020-09-28 17:45:01
2950,14108312,2020-09-28 17:17:07,WhatsApp - Salud,0.75,5.083333333333333,127,agente,2020-09-28 17:28:10
2951,14124765,2020-09-29 07:29:36,WhatsApp - Salud,0.8666666666666667,23.466666666666665,181,agente,2020-09-29 08:04:32
2952,14126098,2020-09-29 07:53:05,WhatsApp - Salud,0.31666666666666665,25.766666666666666,192,agente,2020-09-29 08:25:05
2953,14127594,2020-09-29 08:12:48,WhatsApp - Salud,0.8166666666666667,31.1,636,cliente,2020-09-29 09:24:36
2954,14129371,2020-09-29 08:35:11,WhatsApp - Salud,33.9,35.31666666666667,67,agente,2020-09-29 10:17:14
2955,14130112,2020-09-29 08:43:40,WhatsApp - Salud,15.333333333333336,37.85,77,agente,2020-09-29 10:23:40
2956,14134516,2020-09-29 09:29:33,WhatsApp - Salud,16.2,36.66666666666666,115,agente,2020-09-29 10:11:26
2957,14135619,2020-09-29 09:40:48,WhatsApp - Salud,0.7166666666666667,32.63333333333333,122,agente,2020-09-29 10:22:00
2958,14135768,2020-09-29 09:42:18,WhatsApp - Salud,0.9333333333333332,32.61666666666667,117,agente,2020-09-29 10:26:54
2959,14136522,2020-09-29 09:50:30,WhatsApp - Salud,15.316666666666665,30.816666666666666,93,agente,2020-09-29 11:23:25
2960,14140683,2020-09-29 10:31:05,WhatsApp - Salud,0.5166666666666667,27.316666666666666,313,agente,2020-09-29 11:20:19
2961,14143251,2020-09-29 10:54:59,WhatsApp - Salud,0.7,28.08333333333333,498,agente,2020-09-29 12:46:41
2962,14144684,2020-09-29 11:08:11,WhatsApp - Salud,0.3,29.13333333333333,406,cliente,2020-09-29 12:54:52
2963,14148969,2020-09-29 11:39:18,WhatsApp - Salud,9.633333333333333,19.983333333333334,79,agente,2020-09-29 12:04:23
2964,14149807,2020-09-29 11:46:40,WhatsApp - Salud,0.3,55.1,154,agente,2020-09-29 13:47:16
2965,14156761,2020-09-29 13:04:39,WhatsApp - Salud,0.21666666666666667,18.883333333333333,144,agente,2020-09-29 14:31:02
2966,14156815,2020-09-29 13:05:17,WhatsApp - Salud,0.8166666666666667,21.85,129,agente,2020-09-29 14:17:55
2967,14161219,2020-09-29 14:03:03,WhatsApp - Salud,0.2,1.5,242,agente,2020-09-29 14:10:13
2968,14163807,2020-09-29 14:28:05,WhatsApp - Salud,0.45,3.8,182,agente,2020-09-29 14:38:03
2969,14164724,2020-09-29 14:35:05,WhatsApp - Salud,1.2833333333333334,6.533333333333332,145,agente,2020-09-29 15:47:58
2970,14179867,2020-09-29 16:39:38,WhatsApp - Salud,0.2833333333333333,2.35,124,agente,2020-09-29 16:46:27
2971,14180000,2020-09-29 16:40:18,WhatsApp - Salud,0.4,1.8166666666666669,117,agente,2020-09-29 16:47:15
2972,14183724,2020-09-29 17:02:16,WhatsApp - Salud,0.13333333333333333,2.9833333333333334,156,agente,2020-09-29 18:08:54
2973,14187465,2020-09-29 17:46:23,WhatsApp - Salud,0.3333333333333333,15.833333333333336,412,agente,2020-09-29 18:25:30
2974,14200842,2020-09-30 06:10:36,WhatsApp - Salud,16.0,17.416666666666668,71,agente,2020-09-30 07:31:18
2975,14201379,2020-09-30 06:38:36,WhatsApp - Salud,0.7333333333333333,22.33333333333333,213,agente,2020-09-30 08:13:12
2976,14202169,2020-09-30 07:08:11,WhatsApp - Salud,0.6666666666666666,22.53333333333333,206,agente,2020-09-30 07:51:39
2977,14205165,2020-09-30 08:06:55,WhatsApp - Salud,1.6166666666666667,20.3,127,agente,2020-09-30 09:35:31
2978,14207762,2020-09-30 08:35:57,WhatsApp - Salud,0.6833333333333333,21.516666666666666,156,cliente,2020-09-30 10:04:59
2979,14213860,2020-09-30 09:43:00,WhatsApp - Salud,0.4833333333333333,26.66666666666667,252,agente,2020-09-30 10:29:39
2980,14214720,2020-09-30 09:51:30,WhatsApp - Salud,1.3666666666666667,24.58333333333333,146,agente,2020-09-30 11:33:15
2981,14220835,2020-09-30 10:54:25,WhatsApp - Salud,0.8166666666666667,8.05,162,agente,2020-09-30 11:13:44
2982,14225902,2020-09-30 11:39:54,WhatsApp - Salud,0.43333333333333335,3.333333333333333,101,agente,2020-09-30 11:46:17
2983,14228457,2020-09-30 12:05:09,WhatsApp - Salud,1.2833333333333334,4.183333333333334,154,agente,2020-09-30 13:25:45
2984,14236262,2020-09-30 13:07:44,WhatsApp - Salud,0.4166666666666667,2.0,143,agente,2020-09-30 13:47:52
2985,14238826,2020-09-30 13:24:47,WhatsApp - Salud,0.7333333333333333,1.5333333333333334,306,agente,2020-09-30 13:57:22
2986,14246609,2020-09-30 14:34:09,WhatsApp - Salud,0.16666666666666666,4.5,205,agente,2020-09-30 15:46:27
2987,14249350,2020-09-30 15:03:25,WhatsApp - Salud,0.43333333333333335,2.7,199,agente,2020-09-30 16:08:35
2988,14255037,2020-09-30 16:08:16,WhatsApp - Salud,0.31666666666666665,5.5166666666666675,232,agente,2020-09-30 16:25:47
2989,14263621,2020-09-30 18:05:36,WhatsApp - Salud,0.7833333333333333,29.83333333333333,305,agente,2020-09-30 18:49:38
0,12621285,2020-09-01 09:07:00,WhatsApp - Institucional,0.9,28.23333333333333,326,Agente,2020-12-17 07:34:25
1,12621285,2020-09-01 09:07:00,WhatsApp - Institucional,0.9,28.23333333333333,326,Agente,2020-12-17 07:34:25
2,12621881,2020-09-01 08:46:00,WhatsApp - Institucional,11.88333333333333,12.43333333333333,71,Agente,2020-12-17 07:45:39
3,12622749,2020-09-01 10:07:00,WhatsApp - Institucional,28.31666666666667,6.466666666666667,219,Agente,2020-12-17 08:00:51
4,12622749,2020-09-01 10:07:00,WhatsApp - Institucional,28.31666666666667,6.466666666666667,219,Agente,2020-12-17 08:00:51
5,12622815,2020-09-01 08:52:00,WhatsApp - Institucional,1.266666666666667,2.133333333333333,201,Agente,2020-12-17 08:01:45
6,12622815,2020-09-01 08:52:00,WhatsApp - Institucional,1.266666666666667,2.133333333333333,201,Agente,2020-12-17 08:01:45
7,12623280,2020-09-01 09:16:00,WhatsApp - Institucional,0.3333333333333333,2.2,62,Agente,2020-12-17 08:06:18
8,12623368,2020-09-01 10:11:00,WhatsApp - Institucional,27.5,1.883333333333333,235,Agente,2020-12-17 08:07:14
9,12623368,2020-09-01 10:11:00,WhatsApp - Institucional,27.5,1.883333333333333,235,Agente,2020-12-17 08:07:14
10,12623704,2020-09-01 09:16:00,WhatsApp - Institucional,0.5166666666666667,1.916666666666667,59,Agente,2020-12-17 08:11:09
11,12624364,2020-09-01 09:28:00,WhatsApp - Institucional,0.45,1.8,31,Agente,2020-12-17 08:19:44
12,12625193,2020-09-01 10:30:00,WhatsApp - Institucional,0.35,1.033333333333333,105,Cliente,2020-12-17 08:29:46
13,12625193,2020-09-01 10:30:00,WhatsApp - Institucional,0.35,1.033333333333333,105,Cliente,2020-12-17 08:29:46
14,12625232,2020-09-01 10:06:00,WhatsApp - Institucional,0.4166666666666667,1.966666666666667,350,Agente,2020-12-17 08:30:14
15,12625232,2020-09-01 10:06:00,WhatsApp - Institucional,0.4166666666666667,1.966666666666667,350,Agente,2020-12-17 08:30:14
16,12625387,2020-09-01 09:37:00,WhatsApp - Institucional,0.4666666666666667,1.9,44,Agente,2020-12-17 08:32:11
17,12626134,2020-09-01 09:03:00,WhatsApp - Institucional,0.9333333333333333,4.566666666666666,117,Agente,2020-12-17 08:41:24
18,12626212,2020-09-01 09:02:00,WhatsApp - Institucional,0.7833333333333333,2.283333333333333,32,Agente,2020-12-17 08:42:08
19,12626216,2020-09-01 09:54:00,WhatsApp - Institucional,2.25,3.133333333333333,47,Agente,2020-12-17 08:42:12
20,12626406,2020-09-01 10:02:00,WhatsApp - Institucional,3.283333333333333,6.016666666666667,24,Agente,2020-12-17 08:44:22
21,12626722,2020-09-01 08:58:00,WhatsApp - Institucional,0.3833333333333334,1.666666666666667,87,Agente,2020-12-17 08:47:50
22,12627080,2020-09-01 09:53:00,WhatsApp - Institucional,0.3333333333333333,0.9666666666666667,104,Cliente,2020-12-17 08:51:53
23,12627080,2020-09-01 09:53:00,WhatsApp - Institucional,0.3333333333333333,0.9666666666666667,104,Cliente,2020-12-17 08:51:53
24,12627499,2020-09-01 09:59:00,WhatsApp - Institucional,1.2,2.483333333333333,87,Agente,2020-12-17 08:56:38
25,12627499,2020-09-01 09:59:00,WhatsApp - Institucional,1.2,2.483333333333333,87,Agente,2020-12-17 08:56:38
26,12628000,2020-09-01 11:07:00,WhatsApp - Institucional,0.1833333333333333,6.15,114,Cliente,2020-12-17 09:02:24
27,12628000,2020-09-01 11:07:00,WhatsApp - Institucional,0.1833333333333333,6.15,114,Cliente,2020-12-17 09:02:24
28,12628014,2020-09-01 09:54:00,WhatsApp - Institucional,1.55,2.816666666666667,55,Agente,2020-12-17 09:02:34
29,12628094,2020-09-01 11:06:00,WhatsApp - Institucional,0.3333333333333333,2.183333333333333,259,Cliente,2020-12-17 09:03:43
30,12628094,2020-09-01 11:06:00,WhatsApp - Institucional,0.3333333333333333,2.183333333333333,259,Cliente,2020-12-17 09:03:43
31,12629135,2020-09-01 11:02:00,WhatsApp - Institucional,0.8,2.016666666666667,334,Agente,2020-12-17 09:15:10
32,12629135,2020-09-01 11:02:00,WhatsApp - Institucional,0.8,2.016666666666667,334,Agente,2020-12-17 09:15:10
33,12629315,2020-09-01 09:40:00,WhatsApp - Institucional,0.85,1.966666666666667,192,Agente,2020-12-17 09:17:04
34,12630052,2020-09-01 10:51:00,WhatsApp - Institucional,0.9333333333333333,1.483333333333333,96,Agente,2020-12-17 09:24:56
35,12630204,2020-09-01 10:36:00,WhatsApp - Institucional,1.216666666666667,4.783333333333333,66,Cliente,2020-12-17 09:26:45
36,12630548,2020-09-01 11:43:00,WhatsApp - Institucional,0.6666666666666666,14.21666666666667,167,Cliente,2020-12-17 09:30:22
37,12630548,2020-09-01 11:43:00,WhatsApp - Institucional,0.6666666666666666,14.21666666666667,167,Cliente,2020-12-17 09:30:22
38,12630848,2020-09-01 10:55:00,WhatsApp - Institucional,0.6166666666666667,5.5,731,Agente,2020-12-17 09:33:25
39,12630848,2020-09-01 10:55:00,WhatsApp - Institucional,0.6166666666666667,5.5,731,Agente,2020-12-17 09:33:25
40,12630862,2020-09-01 10:14:00,WhatsApp - Institucional,12.43333333333333,8.816666666666666,171,Agente,2020-12-17 09:33:32
41,12630862,2020-09-01 10:14:00,WhatsApp - Institucional,12.43333333333333,8.816666666666666,171,Agente,2020-12-17 09:33:32
42,12631086,2020-09-01 09:48:00,WhatsApp - Institucional,0.7833333333333333,6.316666666666666,21,Agente,2020-12-17 09:35:55
43,12631959,2020-09-01 12:01:00,WhatsApp - Institucional,0.3166666666666667,2.066666666666667,379,Agente,2020-12-17 09:45:38
44,12631959,2020-09-01 12:01:00,WhatsApp - Institucional,0.3166666666666667,2.066666666666667,379,Agente,2020-12-17 09:45:38
45,12632094,2020-09-01 11:47:00,WhatsApp - Institucional,0.2333333333333333,1.533333333333333,63,Agente,2020-12-17 09:46:59
46,12632094,2020-09-01 11:47:00,WhatsApp - Institucional,0.2333333333333333,1.533333333333333,63,Agente,2020-12-17 09:46:59
47,12632681,2020-09-01 11:53:00,WhatsApp - Institucional,0.3666666666666666,1.516666666666667,110,Cliente,2020-12-17 09:52:32
48,12632681,2020-09-01 11:53:00,WhatsApp - Institucional,0.3666666666666666,1.516666666666667,110,Cliente,2020-12-17 09:52:32
49,12632814,2020-09-01 10:33:00,WhatsApp - Institucional,0.3833333333333334,1.45,79,Agente,2020-12-17 09:53:35
50,12633271,2020-09-01 12:13:00,WhatsApp - Institucional,1.05,1.55,589,Cliente,2020-12-17 09:58:06
51,12633271,2020-09-01 12:13:00,WhatsApp - Institucional,1.05,1.55,589,Cliente,2020-12-17 09:58:06
52,12634230,2020-09-01 12:06:00,WhatsApp - Institucional,2.633333333333333,2.55,291,Agente,2020-12-17 10:07:16
53,12634230,2020-09-01 12:06:00,WhatsApp - Institucional,2.633333333333333,2.55,291,Agente,2020-12-17 10:07:16
54,12634279,2020-09-01 12:09:00,WhatsApp - Institucional,0.55,2.783333333333333,98,Cliente,2020-12-17 10:07:47
55,12634279,2020-09-01 12:09:00,WhatsApp - Institucional,0.55,2.783333333333333,98,Cliente,2020-12-17 10:07:47
56,12635245,2020-09-01 11:39:00,WhatsApp - Institucional,1.0,1.533333333333333,455,Agente,2020-12-17 10:17:33
57,12635245,2020-09-01 11:39:00,WhatsApp - Institucional,1.0,1.533333333333333,455,Agente,2020-12-17 10:17:33
58,12635365,2020-09-01 11:26:00,WhatsApp - Institucional,0.4,2.033333333333333,141,Cliente,2020-12-17 10:18:31
59,12635365,2020-09-01 11:26:00,WhatsApp - Institucional,0.4,2.033333333333333,141,Cliente,2020-12-17 10:18:31
60,12635785,2020-09-01 12:23:00,WhatsApp - Institucional,0.3,1.35,103,Cliente,2020-12-17 10:22:30
61,12635785,2020-09-01 12:23:00,WhatsApp - Institucional,0.3,1.35,103,Cliente,2020-12-17 10:22:30
62,12636198,2020-09-01 11:34:00,WhatsApp - Institucional,0.4,1.083333333333333,120,Agente,2020-12-17 10:26:11
63,12636723,2020-09-01 11:59:00,WhatsApp - Institucional,0.6833333333333333,18.21666666666667,431,Agente,2020-12-17 10:30:55
64,12636723,2020-09-01 11:59:00,WhatsApp - Institucional,0.6833333333333333,18.21666666666667,431,Agente,2020-12-17 10:30:55
65,12636814,2020-09-01 11:53:00,WhatsApp - Institucional,0.15,5.133333333333334,161,Cliente,2020-12-17 10:31:44
66,12636814,2020-09-01 11:53:00,WhatsApp - Institucional,0.15,5.133333333333334,161,Cliente,2020-12-17 10:31:44
67,12637026,2020-09-01 11:45:00,WhatsApp - Institucional,0.7333333333333333,1.183333333333333,67,Agente,2020-12-17 10:33:31
68,12637508,2020-09-01 11:53:00,WhatsApp - Institucional,30.21666666666667,3.616666666666667,216,Agente,2020-12-17 10:38:17
69,12637508,2020-09-01 11:53:00,WhatsApp - Institucional,30.21666666666667,3.616666666666667,216,Agente,2020-12-17 10:38:17
70,12638064,2020-09-01 11:58:00,WhatsApp - Institucional,0.25,2.783333333333333,459,Agente,2020-12-17 10:43:41
71,12638064,2020-09-01 11:58:00,WhatsApp - Institucional,0.25,2.783333333333333,459,Agente,2020-12-17 10:43:41
72,12638890,2020-09-01 12:53:00,WhatsApp - Institucional,0.3166666666666667,1.35,96,Agente,2020-12-17 10:51:31
73,12638890,2020-09-01 12:53:00,WhatsApp - Institucional,0.3166666666666667,1.35,96,Agente,2020-12-17 10:51:31
74,12639070,2020-09-01 11:49:00,WhatsApp - Institucional,0.3166666666666667,3.683333333333333,1051,Agente,2020-12-17 10:53:20
75,12639070,2020-09-01 11:49:00,WhatsApp - Institucional,0.3166666666666667,3.683333333333333,1051,Agente,2020-12-17 10:53:20
76,12639956,2020-09-01 13:47:00,WhatsApp - Institucional,0.1833333333333333,2.433333333333333,76,Agente,2020-12-17 11:01:38
77,12639956,2020-09-01 13:47:00,WhatsApp - Institucional,0.1833333333333333,2.433333333333333,76,Agente,2020-12-17 11:01:38
78,12639972,2020-09-01 12:27:00,WhatsApp - Institucional,0.35,2.366666666666667,98,Cliente,2020-12-17 11:01:50
79,12639972,2020-09-01 12:27:00,WhatsApp - Institucional,0.35,2.366666666666667,98,Cliente,2020-12-17 11:01:50
80,12640247,2020-09-01 12:30:00,WhatsApp - Institucional,1.166666666666667,3.983333333333333,88,Agente,2020-12-17 11:04:10
81,12640542,2020-09-01 11:10:00,WhatsApp - Institucional,0.2833333333333333,2.116666666666667,95,Cliente,2020-12-17 11:06:13
82,12640542,2020-09-01 11:10:00,WhatsApp - Institucional,0.2833333333333333,2.116666666666667,95,Cliente,2020-12-17 11:06:13
83,12643584,2020-09-01 12:33:00,WhatsApp - Institucional,0.3666666666666666,2.616666666666667,133,Agente,2020-12-17 11:25:55
84,12644387,2020-09-01 12:35:00,WhatsApp - Institucional,0.3,2.683333333333333,240,Cliente,2020-12-17 11:31:06
85,12644387,2020-09-01 12:35:00,WhatsApp - Institucional,0.3,2.683333333333333,240,Cliente,2020-12-17 11:31:06
86,12645073,2020-09-01 12:55:00,WhatsApp - Institucional,0.2833333333333333,1.25,182,Cliente,2020-12-17 11:36:18
87,12645073,2020-09-01 12:55:00,WhatsApp - Institucional,0.2833333333333333,1.25,182,Cliente,2020-12-17 11:36:18
88,12645141,2020-09-01 13:01:00,WhatsApp - Institucional,0.9666666666666667,1.733333333333333,162,Agente,2020-12-17 11:36:52
89,12645849,2020-09-01 13:43:00,WhatsApp - Institucional,0.3166666666666667,1.033333333333333,117,Agente,2020-12-17 11:42:33
90,12645849,2020-09-01 13:43:00,WhatsApp - Institucional,0.3166666666666667,1.033333333333333,117,Agente,2020-12-17 11:42:33
91,12646020,2020-09-01 12:48:00,WhatsApp - Institucional,0.2666666666666667,1.266666666666667,209,Cliente,2020-12-17 11:43:59
92,12646020,2020-09-01 12:48:00,WhatsApp - Institucional,0.2666666666666667,1.266666666666667,209,Cliente,2020-12-17 11:43:59
93,12647005,2020-09-01 13:01:00,WhatsApp - Institucional,0.6833333333333333,2.366666666666667,675,Agente,2020-12-17 11:52:05
94,12647005,2020-09-01 13:01:00,WhatsApp - Institucional,0.6833333333333333,2.366666666666667,675,Agente,2020-12-17 11:52:05
95,12647292,2020-09-01 12:58:00,WhatsApp - Institucional,1.2,3.366666666666667,114,Agente,2020-12-17 11:54:55
96,12647292,2020-09-01 12:58:00,WhatsApp - Institucional,1.2,3.366666666666667,114,Agente,2020-12-17 11:54:55
97,12648496,2020-09-01 14:07:00,WhatsApp - Institucional,0.5,1.116666666666667,79,Agente,2020-12-17 12:05:52
98,12648496,2020-09-01 14:07:00,WhatsApp - Institucional,0.5,1.116666666666667,79,Agente,2020-12-17 12:05:52
99,12648719,2020-09-01 13:57:00,WhatsApp - Institucional,0.4166666666666667,0.7166666666666667,789,Agente,2020-12-17 12:08:09
100,12648719,2020-09-01 13:57:00,WhatsApp - Institucional,0.4166666666666667,0.7166666666666667,789,Agente,2020-12-17 12:08:09
101,12649097,2020-09-01 13:14:00,WhatsApp - Institucional,0.3166666666666667,1.633333333333333,84,Cliente,2020-12-17 12:12:10
102,12649097,2020-09-01 13:14:00,WhatsApp - Institucional,0.3166666666666667,1.633333333333333,84,Cliente,2020-12-17 12:12:10
103,12649256,2020-09-01 14:15:00,WhatsApp - Institucional,0.2666666666666667,1.233333333333333,113,Cliente,2020-12-17 12:13:42
104,12649256,2020-09-01 14:15:00,WhatsApp - Institucional,0.2666666666666667,1.233333333333333,113,Cliente,2020-12-17 12:13:42
105,12650053,2020-09-01 13:44:00,WhatsApp - Institucional,0.4666666666666667,3.433333333333333,144,Agente,2020-12-17 12:21:28
106,12650186,2020-09-01 14:13:00,WhatsApp - Institucional,0.7333333333333333,12.18333333333333,357,Agente,2020-12-17 12:22:45
107,12650186,2020-09-01 14:13:00,WhatsApp - Institucional,0.7333333333333333,12.18333333333333,357,Agente,2020-12-17 12:22:45
108,12651023,2020-09-01 14:05:00,WhatsApp - Institucional,0.7833333333333333,4.25,151,Agente,2020-12-17 12:32:46
109,12651074,2020-09-01 14:27:00,WhatsApp - Institucional,0.45,2.55,130,Agente,2020-12-17 12:33:15
110,12651074,2020-09-01 14:27:00,WhatsApp - Institucional,0.45,2.55,130,Agente,2020-12-17 12:33:15
111,12651509,2020-09-01 12:59:00,WhatsApp - Institucional,0.4,2.233333333333333,190,Cliente,2020-12-17 12:38:16
112,12651969,2020-09-01 13:49:00,WhatsApp - Institucional,0.5666666666666667,2.166666666666667,373,Agente,2020-12-17 12:43:37
113,12651969,2020-09-01 13:49:00,WhatsApp - Institucional,0.5666666666666667,2.166666666666667,373,Agente,2020-12-17 12:43:37
114,12652611,2020-09-01 13:56:00,WhatsApp - Institucional,1.15,4.416666666666667,82,Cliente,2020-12-17 12:51:01
115,12652611,2020-09-01 13:56:00,WhatsApp - Institucional,1.15,4.416666666666667,82,Cliente,2020-12-17 12:51:01
116,12652861,2020-09-01 13:18:00,WhatsApp - Institucional,1.583333333333333,4.5,465,Agente,2020-12-17 12:53:46
117,12652861,2020-09-01 13:18:00,WhatsApp - Institucional,1.583333333333333,4.5,465,Agente,2020-12-17 12:53:46
118,12653213,2020-09-01 14:02:00,WhatsApp - Institucional,0.2833333333333333,1.7,146,Agente,2020-12-17 12:57:44
119,12653213,2020-09-01 14:02:00,WhatsApp - Institucional,0.2833333333333333,1.7,146,Agente,2020-12-17 12:57:44
120,12653474,2020-09-01 15:02:00,WhatsApp - Institucional,0.3333333333333333,1.683333333333333,75,Agente,2020-12-17 13:00:39
121,12653474,2020-09-01 15:02:00,WhatsApp - Institucional,0.3333333333333333,1.683333333333333,75,Agente,2020-12-17 13:00:39
122,12654222,2020-09-01 14:12:00,WhatsApp - Institucional,0.2833333333333333,2.35,84,Cliente,2020-12-17 13:09:22
123,12654222,2020-09-01 14:12:00,WhatsApp - Institucional,0.2833333333333333,2.35,84,Cliente,2020-12-17 13:09:22
124,12654491,2020-09-01 13:25:00,WhatsApp - Institucional,0.5666666666666667,1.05,75,Agente,2020-12-17 13:12:17
125,12654723,2020-09-01 13:45:00,WhatsApp - Institucional,0.45,1.35,209,Agente,2020-12-17 13:15:09
126,12655576,2020-09-01 15:47:00,WhatsApp - Institucional,0.65,1.733333333333333,457,Agente,2020-12-17 13:26:37
127,12655576,2020-09-01 15:47:00,WhatsApp - Institucional,0.65,1.733333333333333,457,Agente,2020-12-17 13:26:37
128,12656010,2020-09-01 15:33:00,WhatsApp - Institucional,0.3833333333333334,2.05,84,Cliente,2020-12-17 13:31:45
129,12656010,2020-09-01 15:33:00,WhatsApp - Institucional,0.3833333333333334,2.05,84,Cliente,2020-12-17 13:31:45
130,12656221,2020-09-01 14:19:00,WhatsApp - Institucional,0.6333333333333333,2.116666666666667,569,Agente,2020-12-17 13:34:09
131,12656221,2020-09-01 14:19:00,WhatsApp - Institucional,0.6333333333333333,2.116666666666667,569,Agente,2020-12-17 13:34:09
